,lat,lon,value
981,37.54489667777778,126.9839891375,-38.36
982,37.54484563083333,126.98379604444445,-42.6
983,37.544794585,126.98362440638888,-43.06
984,37.54476055361111,126.98345276805556,-48.85
985,37.54474353777778,126.98328113027777,-47.54
986,37.544811600555555,126.98308803666667,-47.66
987,37.54484563083333,126.98289494416667,-37.71
988,37.544794585,126.98272330500001,-39.55
989,37.54467547527778,126.98255166694445,-37.83
990,37.544590398055554,126.98235857444445,-43.63
991,37.54453935083333,126.98218693638889,-42.37
992,37.54455636666666,126.98201529722222,-43.44
993,37.54472652222222,126.98190802361111,-47.53
994,37.54487966222222,126.98186511472223,-45.39
995,37.545032802222224,126.98186511472223,-41.08
996,37.54518594222222,126.98184365916667,-43.24
997,37.545322066388884,126.98182220472222,-49.18
998,37.54545819166667,126.98180075,-46.93
999,37.54559431611111,126.98175784,-43.02
1000,37.54574745611111,126.98175784,-44.09
1001,37.545883580277774,126.98171493111111,-46.82
1002,37.546036720277776,126.98167202111111,-43.21
1003,37.546206875833334,126.9816505663889,-44.23
1004,37.54634300027777,126.9816505663889,-47.07
1005,37.546479124444446,126.9815647475,-46.64
1006,37.54663226444444,126.98137165388889,-44.28
1007,37.546768388611106,126.98122147027777,-39.68
1008,37.54692152972222,126.98128583472223,-30.17
1009,37.547057654166665,126.98145747277778,-36.7
1010,37.547176762777774,126.98162911194444,-35.35
1011,37.54721079388889,126.98180075,-40.19
1012,37.54721079388889,126.98190802361111,-32.73
1013,37.54712571555555,126.98207966166667,-44.75
1014,37.547057654166665,126.98225129972222,-35.28
1015,37.54702362277778,126.98242293888889,-40.2
1016,37.54707466972222,126.98259457694445,-32.01
1017,37.547108699999995,126.982766215,-38.78
1018,37.54712571555555,126.98293785305556,-40.26
1019,37.54704063833333,126.98310949111111,-41.34
1020,37.54695556,126.98328113027777,-44.05
1021,37.54687048277778,126.98345276805556,-42.18
1022,37.54673435833333,126.98362440638888,-39.29
1023,37.546598234166666,126.98373168027778,-43.36
1024,37.54646210888889,126.98379604444445,-49.43
1025,37.546325984444444,126.98394622805556,-44.35
1026,37.54617284444444,126.98413932111112,-49.72
1027,37.546036720277776,126.98428950444445,-52.75
1028,37.54590059611111,126.98443968805556,-51.59
1029,37.54578148722222,126.98461132638889,-39.17
1030,37.545645361944445,126.98478296444445,-41.75
1031,37.54550923777778,126.98493314805556,-40.61
1032,37.54537311333333,126.98484732888889,-37.4
1033,37.54521997333333,126.98476150972222,-37.34
1034,37.54506683361111,126.98471860027777,-44.7
1035,37.545032802222224,126.98454696194445,-38.98
1036,37.54496474055556,126.98433241416667,-35.09
1037,37.544930709166664,126.98411786638889,-38.65
1038,37.54487966222222,126.98394622805556,-42.44
1039,37.54484563083333,126.983753135,-44.85
1040,37.54477756916666,126.98356004194444,-47.66
1041,37.54476055361111,126.98336694888889,-41.63
1042,37.544811600555555,126.98315240111111,-47.05
1043,37.544862646388886,126.98298076305555,-49.74
1044,37.54482861527777,126.982809125,-41.46
1045,37.54476055361111,126.98263748583334,-44.57
1046,37.54465846055555,126.98246584777777,-38.26
1047,37.54455636666666,126.98229420972223,-45.3
1048,37.54450531972222,126.98210111722223,-45.93
1049,37.54460741361111,126.98192947805556,-39.46
1050,37.54474353777778,126.98186511472223,-46.05
1051,37.54489667777778,126.98184365916667,-49.23
1052,37.545032802222224,126.98184365916667,-39.86
1053,37.54516892638889,126.98182220472222,-46.23
1054,37.545305051666666,126.98180075,-41.43
1055,37.54544117611111,126.98177929444445,-45.18
1056,37.54559431611111,126.98177929444445,-45.92
1057,37.54573044027778,126.98175784,-41.3
1058,37.54586656472222,126.98173638555556,-44.03
1059,37.54600268888889,126.98169347555556,-46.51
1060,37.54613881333333,126.98167202111111,-44.42
1061,37.54630896888889,126.98162911194444,-41.92
1062,37.54646210888889,126.9815647475,-43.71
1063,37.546615248888884,126.98137165388889,-42.95
1064,37.54675137416667,126.98124292583333,-43.88
1065,37.546887498333334,126.98124292583333,-38.93
1066,37.54700660694444,126.98141456388889,-39.79
1067,37.54714273138889,126.98158620194445,-37.16
1068,37.54722780972222,126.98177929444445,-39.72
1069,37.54714273138889,126.98195093361112,-35.18
1070,37.547091684444446,126.98216548083333,-43.11
1071,37.54714273138889,126.98197238805555,-34.28
1072,37.54721079388889,126.98180075,-37.56
1073,37.54719377833333,126.98162911194444,-29.39
1074,37.547057654166665,126.98145747277778,-31.13
1075,37.546938544444444,126.98126438027778,-37.77
1076,37.546768388611106,126.98109274222223,-32.94
1077,37.54664928,126.98126438027778,-39.04
1078,37.54658121861111,126.98147892833333,-47.27
1079,37.54651315583333,126.9816505663889,-45.16
1080,37.54636001583333,126.98171493111111,-43.22
1081,37.54618986027778,126.98173638555556,-48.83
1082,37.546036720277776,126.98175784,-47.78
1083,37.54586656472222,126.98177929444445,-37.24
1084,37.54571342472222,126.98177929444445,-44.7
1085,37.54557730027778,126.98182220472222,-45.01
1086,37.545424160555555,126.98184365916667,-48.98
1087,37.54525400472222,126.98184365916667,-49.25
1088,37.54510086472222,126.98184365916667,-46.85
1089,37.54496474055556,126.98186511472223,-45.93
1090,37.54482861527777,126.98188656916666,-46.9
1091,37.544692490833334,126.98188656916666,-43.88
1092,37.54457338222222,126.98207966166667,-38.59
1093,37.544590398055554,126.98225129972222,-39.98
1094,37.54465846055555,126.98244439333334,-42.43
1095,37.54476055361111,126.98261603138889,-36.13
1096,37.544862646388886,126.982809125,-35.21
1097,37.54487966222222,126.98298076305555,-44.56
1098,37.544811600555555,126.98317385555556,-43.84
1099,37.54477756916666,126.98336694888889,-43.54
1100,37.54477756916666,126.98358149666667,-44.37
1101,37.54482861527777,126.98377458972222,-46.25
1102,37.54487966222222,126.98394622805556,-44.91
1103,37.54491369361111,126.98413932111112,-34.11
1104,37.544930709166664,126.98431095944444,-35.77
1105,37.54496474055556,126.98448259777778,-35.83
1106,37.54504981777777,126.98465423583333,-40.67
1107,37.54518594222222,126.98476150972222,-39.38
1108,37.545322066388884,126.98482587416667,-37.57
1109,37.54545819166667,126.98491169333333,-35.63
1110,37.54559431611111,126.98482587416667,-45.67
1111,37.54573044027778,126.98465423583333,-44.97
1112,37.54586656472222,126.9845040525,-49.46
1113,37.545985673333334,126.98433241416667,-52.11
1114,37.5461217975,126.98418223055556,-50.29
1115,37.54625792277778,126.98403204722223,-49.65
1116,37.546377031666665,126.98386040888889,-46.07
1117,37.54653017138889,126.98386040888889,-49.34
1118,37.54666629583333,126.98379604444445,-48.43
1119,37.54680242,126.98366731583333,-41.47
1120,37.54690451416666,126.9834956775,-39.19
1121,37.54700660694444,126.98332403916667,-44.98
1122,37.54707466972222,126.98315240111111,-41.94
1123,37.547159746944445,126.98298076305555,-39.69
1124,37.54714273138889,126.982809125,-35.3
1125,37.547091684444446,126.98263748583334,-35.22
1126,37.54704063833333,126.98244439333334,-35.48
1127,37.54707466972222,126.98225129972222,-38.43
1128,37.54714273138889,126.98207966166667,-35.41
1129,37.547176762777774,126.98201529722222,-38.01
1130,37.54726184,126.98184365916667,-39.38
1131,37.54722780972222,126.98167202111111,-30.51
1132,37.54707466972222,126.98150038305556,-32.82
1133,37.54697257583333,126.981328745,-39.48
1134,37.546819435833335,126.98115710694445,-36.21
1135,37.54668331138889,126.98117856138889,-46.11
1136,37.54663226444444,126.98135019944445,-42.87
1137,37.54658121861111,126.98154329194445,-41.71
1138,37.546479124444446,126.98171493111111,-42.16
1139,37.54630896888889,126.98173638555556,-49.99
1140,37.54617284444444,126.98175784,-49.36
1141,37.54601970472222,126.98177929444445,-45.73
1142,37.54586656472222,126.98180075,-42.07
1143,37.54571342472222,126.98180075,-46.66
1144,37.54552625333333,126.98177929444445,-47.62
1145,37.54539012916666,126.98177929444445,-43.52
1146,37.54521997333333,126.98182220472222,-45.15
1147,37.54504981777777,126.98175784,-48.58
1148,37.54489667777778,126.98180075,-52.47
1149,37.54474353777778,126.98182220472222,-42.05
1150,37.54460741361111,126.98195093361112,-42.28
1151,37.54455636666666,126.98214402611111,-45.16
1152,37.54457338222222,126.98231566416666,-37.76
1153,37.54465846055555,126.98248730222222,-39.53
1154,37.54477756916666,126.98270185055556,-39.4
1155,37.544862646388886,126.98287348861112,-44.37
1156,37.54484563083333,126.98304512777779,-47.61
1157,37.544794585,126.98325967472222,-47.64
1158,37.54476055361111,126.98345276805556,-45.21
1159,37.544794585,126.98362440638888,-49.12
1160,37.54482861527777,126.98379604444445,-44.69
1161,37.54487966222222,126.9840105925,-41.58
1162,37.54491369361111,126.98418223055556,-37.74
1163,37.544947725,126.98435386888889,-29.06
1164,37.54501578638889,126.98454696194445,-43.84
1165,37.54515191083333,126.98471860027777,-39.01
1166,37.54528803611111,126.98482587416667,-35.31
1167,37.545424160555555,126.98489023833334,-34.28
1168,37.54556028472222,126.98489023833334,-40.02
1169,37.54567939333333,126.98471860027777,-40.3
1170,37.545815517499996,126.98458987138889,-42.5
1171,37.54593462722222,126.98441823333333,-51.24
1172,37.54607075166666,126.98426804972222,-49.46
1173,37.54617284444444,126.98409641166667,-50.4
1174,37.546325984444444,126.98392477333333,-47.51
1175,37.546479124444446,126.98386040888889,-53.52
1176,37.54663226444444,126.98379604444445,-38.49
1177,37.546768388611106,126.98371022555555,-33.55
1178,37.54685346722222,126.98353858722223,-44.13
1179,37.54697257583333,126.98336694888889,-44.17
1180,37.54704063833333,126.98319531027778,-40.89
1181,37.54712571555555,126.98302367222223,-42.59
1182,37.54714273138889,126.98285203416667,-36.27
1183,37.54707466972222,126.9826803961111,-29.87
1184,37.54702362277778,126.98248730222222,-32.38
1185,37.54704063833333,126.98231566416666,-42.21
1186,37.547108699999995,126.98212257166666,-35.62
1187,37.547278855555554,126.98184365916667,-41.31
1188,37.54726184,126.98167202111111,-33.48
1189,37.54712571555555,126.9815218375,-35.16
1190,37.54700660694444,126.981328745,-36.5
1191,37.54687048277778,126.98115710694445,-33.15
1192,37.54673435833333,126.98111419666667,-48.18
1193,37.54666629583333,126.98128583472223,-38.64
1194,37.546615248888884,126.98145747277778,-44.26
1195,37.546547187222224,126.98162911194444,-41.08
1196,37.54639404722222,126.98169347555556,-39.55
1197,37.54624090722222,126.98171493111111,-39.99
1198,37.54608776722222,126.98175784,-40.82
1199,37.54595164305555,126.98177929444445,-45.41
1200,37.545815517499996,126.98177929444445,-40.93
1201,37.54567939333333,126.98177929444445,-39.49
1202,37.545543269166664,126.98180075,-49.22
1203,37.54540714472222,126.98180075,-47.9
1204,37.54527102055555,126.98180075,-46.58
1205,37.54513489611111,126.98180075,-46.26
1206,37.544981756111106,126.98180075,-49.26
1207,37.54482861527777,126.98182220472222,-44.21
1208,37.544692490833334,126.98184365916667,-44.62
1209,37.54455636666666,126.98205820722222,-41.75
1210,37.54455636666666,126.98222984527779,-42.32
1211,37.54460741361111,126.98242293888889,-39.29
1212,37.54470950666666,126.98259457694445,-38.42
1213,37.54476055361111,126.982766215,-39.98
1214,37.544811600555555,126.98293785305556,-45.66
1215,37.54476055361111,126.98310949111111,-44.09
1216,37.54470950666666,126.98330258472222,-46.14
1217,37.54470950666666,126.98347422277777,-45.1
1218,37.54477756916666,126.98364586111111,-45.25
1219,37.544590398055554,126.98437532361112,-64.84
1220,37.54482861527777,126.984246595,-65.16
1221,37.54499877083333,126.98409641166667,-65.25
1222,37.54513489611111,126.98396768277777,-64.9
1223,37.54499877083333,126.9840105925,-65.04
1224,37.54513489611111,126.98413932111112,-67.03
1225,37.551260496388885,126.99098339666666,-21.65
1226,37.55122646527777,126.99081175861112,-27.39
1227,37.551311543055554,126.99064012,-30.19
1228,37.55139662083333,126.99046848194445,-33.69
1229,37.5514476675,126.99029684333334,-32.15
1230,37.55146468305555,126.99012520527778,-30.89
1231,37.551481698888885,126.98995356722223,-27.04
1232,37.551481698888885,126.98978192861111,-29.98
1233,37.55149871416666,126.98961029055556,-25.45
1234,37.551532745277775,126.9894386525,-24.69
1235,37.55154976083333,126.98926701388889,-28.86
1236,37.55161782305555,126.98909537583333,-33.29
1237,37.55166886972222,126.98892373777778,-29.58
1238,37.55173693194444,126.98875209916666,-28.03
1239,37.55180499444444,126.98858046111111,-23.4
1240,37.551822009999995,126.9884088225,-17.85
1241,37.55180499444444,126.98823718444444,-13.14
1242,37.55180499444444,126.9880655463889,-11.24
1243,37.551753947499996,126.98789390777777,-24.94
1244,37.55180499444444,126.98772226972223,-22.8
1245,37.55192410333333,126.98755063138888,-17.79
1246,37.55197514972222,126.98737899333334,-21.75
1247,37.55211127416666,126.98727171916667,-18.08
1248,37.55224739861111,126.98735753833333,-16.97
1249,37.55223038333333,126.98737899333334,-24.79
1250,37.552094258611106,126.9873146288889,-19.39
1251,37.55195813444444,126.98733608361111,-24.56
1252,37.55197514972222,126.98750772194444,-10.98
1253,37.55183902555555,126.98765790555555,-20.48
1254,37.551702901111106,126.98774372444444,-21.79
1255,37.55180499444444,126.98791536277778,-23.28
1256,37.55166886972222,126.98791536277778,-20.61
1257,37.55161782305555,126.98808700083333,-22.84
1258,37.55171991666666,126.98825863944444,-13.63
1259,37.55168588527778,126.9884302775,-27.63
1260,37.55177096305555,126.98860191555556,-27.81
1261,37.55171991666666,126.98877355416667,-21.85
1262,37.551651854166664,126.98894519222222,-21.38
1263,37.551600807777774,126.98911683027778,-20.57
1264,37.55154976083333,126.98928846888889,-34.65
1265,37.55151572972222,126.98946010694445,-23.59
1266,37.551481698888885,126.98963174555556,-31.7
1267,37.55146468305555,126.98980338361112,-33.89
1268,37.5514476675,126.98997502166667,-33.01
1269,37.5514476675,126.99014666027777,-34.83
1270,37.55141363638889,126.99031829833334,-36.05
1271,37.55143065194444,126.99023247944444,-31.58
1272,37.551481698888885,126.99006084083334,-26.19
1273,37.551481698888885,126.98988920277777,-20.52
1274,37.55149871416666,126.98971756444445,-19.74
1275,37.55151572972222,126.9895459261111,-26.1
1276,37.551532745277775,126.98937428805556,-26.55
1277,37.551600807777774,126.98920264972222,-23.49
1278,37.551651854166664,126.98903101138889,-25.31
1279,37.551702901111106,126.98885937333334,-19.71
1280,37.55177096305555,126.988687735,-27.57
1281,37.55180499444444,126.98851609666667,-25.63
1282,37.551822009999995,126.98834445861111,-12.09
1283,37.55168588527778,126.98828009388889,-14.53
1284,37.55154976083333,126.98823718444444,-25.16
1285,37.551600807777774,126.9880655463889,-26.21
1286,37.55171991666666,126.98789390777777,-20.1
1287,37.55171991666666,126.98772226972223,-20.73
1288,37.55177096305555,126.98755063138888,-26.37
1289,37.551753947499996,126.98765790555555,-15.92
1290,37.55171991666666,126.98782954361111,-19.96
1291,37.55173693194444,126.98800118194444,-20.29
1292,37.551753947499996,126.98817282,-13.33
1293,37.55178797861111,126.98834445861111,-16.57
1294,37.55180499444444,126.98851609666667,-21.93
1295,37.551753947499996,126.988687735,-26.21
1296,37.55168588527778,126.98885937333334,-25.75
1297,37.551600807777774,126.98903101138889,-24.18
1298,37.55154976083333,126.98920264972222,-30.53
1299,37.551532745277775,126.98937428805556,-23.25
1300,37.551481698888885,126.9895459261111,-29.03
1301,37.55146468305555,126.98971756444445,-23.78
1302,37.5514476675,126.98988920277777,-25.53
1303,37.55143065194444,126.99006084083334,-40.14
1304,37.55143065194444,126.99023247944444,-42.33
1305,37.55401701694444,126.98094255861112,-32.74
1306,37.55388089222222,126.98094255861112,-36.71
1307,37.55381283027778,126.9811356513889,-43.51
1308,37.55396597027777,126.98130728944444,-33.12
1309,37.554119109999995,126.98139310944444,-34.04
1310,37.554238218888884,126.98122147027777,-36.17
1311,37.55425523472222,126.98104983222223,-32.32
1312,37.554119109999995,126.98096401333333,-34.89
1313,37.553846861388884,126.98122147027777,-36.66
1314,37.55398298555555,126.981328745,-34.29
1315,37.554119109999995,126.98141456388889,-37.65
1316,37.55425523472222,126.98124292583333,-35.43
1317,37.55427225,126.98107128666666,-34.51
1318,37.55413612583333,126.98098546777778,-38.18
1319,37.554000001111106,126.98089964861111,-34.05
1320,37.55386387666666,126.98089964861111,-40.24
1321,37.55379581444444,126.98107128666666,-41.95
1322,37.55393193916667,126.98128583472223,-32.03
1323,37.55406806333333,126.98137165388889,-29.99
1324,37.55420418805555,126.98137165388889,-31.57
1325,37.55425523472222,126.98120001583334,-35.41
1326,37.55420418805555,126.98102837777778,-33.06
1327,37.55406806333333,126.98096401333333,-34.29
1328,37.55393193916667,126.98089964861111,-32.62
1329,37.55381283027778,126.98107128666666,-37.12
1330,37.553846861388884,126.98124292583333,-32.86
1331,37.55398298555555,126.981328745,-35.96
1332,37.55408507916666,126.98139310944444,-34.15
1333,37.55422120333333,126.981328745,-35.05
1334,37.55427225,126.98115710694445,-32.78
1335,37.55413612583333,126.98098546777778,-36.97
1336,37.554000001111106,126.98092110416667,-34.41
1337,37.55386387666666,126.98092110416667,-40.06
1338,37.55379581444444,126.98109274222223,-43.67
1339,37.553897907777774,126.98126438027778,-33.93
1340,37.55403403222222,126.98135019944445,-30.96
1341,37.554170156944444,126.98141456388889,-30.3
1342,37.55425523472222,126.98124292583333,-37.21
1343,37.55420418805555,126.98102837777778,-32.86
1344,37.55406806333333,126.98094255861112,-33.32
1345,37.55393193916667,126.98087819416666,-32.22
1346,37.55381283027778,126.98104983222223,-43.35
1347,37.553846861388884,126.98122147027777,-37.68
1348,37.55398298555555,126.98130728944444,-41.35
1349,37.554119109999995,126.98139310944444,-38.88
1350,37.55425523472222,126.98122147027777,-36.37
1351,37.55425523472222,126.98104983222223,-31.61
1352,37.55406806333333,126.98094255861112,-34.84
1353,37.55393193916667,126.98087819416666,-33.04
1354,37.55381283027778,126.98104983222223,-39.17
1355,37.553846861388884,126.98122147027777,-35.92
1356,37.55398298555555,126.98130728944444,-42.89
1357,37.554119109999995,126.98139310944444,-36.29
1358,37.55425523472222,126.98122147027777,-33.52
1359,37.554238218888884,126.98104983222223,-33.3
1360,37.55401701694444,126.98092110416667,-34.86
1361,37.55388089222222,126.98089964861111,-32.96
1362,37.55381283027778,126.98107128666666,-41.2
1363,37.55386387666666,126.98124292583333,-31.04
1364,37.554000001111106,126.981328745,-30.83
1365,37.55413612583333,126.98139310944444,-35.93
1366,37.55425523472222,126.98122147027777,-32.82
1367,37.554238218888884,126.98104983222223,-32.93
1368,37.55410209444444,126.98096401333333,-35.42
1369,37.55393193916667,126.98087819416666,-35.32
1370,37.553897907777774,126.98104983222223,-41.59
1371,37.55830493722222,126.87038606583333,-45.37
1372,37.55813478138889,126.87057915888889,-47.79
1373,37.55796462583333,126.87077225194444,-48.57
1374,37.55779447083333,126.87096534499999,-46.26
1375,37.557641330277775,126.87115843833332,-51.14
1376,37.55748819027777,126.87133007638889,-48.0
1377,37.55733505027777,126.87150171444443,-44.42
1378,37.55716489472222,126.87171626249999,-47.2
1379,37.55699473916666,126.87190935555554,-45.1
1380,37.55680756833333,126.87212390305555,-46.98
1381,37.556637412777775,126.87233845138888,-45.79
1382,37.55645024138889,126.87255299888888,-43.67
1383,37.556246054999995,126.87276754638889,-46.92
1384,37.55605888361111,126.87300354916665,-44.32
1385,37.5558717125,126.87321809722222,-45.97
1386,37.555684541666665,126.87343264472221,-48.38
1387,37.55548035472222,126.87366864722222,-45.63
1388,37.55529318333333,126.87390465,-46.83
1389,37.55508899694444,126.87414065249999,-42.78
1390,37.55488481055555,126.87439811027777,-47.97
1391,37.554663607777776,126.87465556722222,-44.44
1392,37.554340312499995,126.87510611805556,-48.14
1393,37.554119109999995,126.87544939472221,-44.65
1394,37.553897907777774,126.87579267083332,-44.18
1395,37.55367670555555,126.8761574025,-46.12
1396,37.55347251888889,126.8765435886111,-44.61
1397,37.55328534777777,126.87695122944444,-45.38
1398,37.55311519222222,126.87735887,-48.37
1399,37.552945036666664,126.87780942055555,-48.79
1400,37.552774881111105,126.87825997138889,-54.0
1401,37.55263875666667,126.87868906666667,-48.34
1402,37.55251964777778,126.87913961722222,-52.62
1403,37.55240053888889,126.87959016694444,-49.72
1404,37.55229844555555,126.88004071777777,-51.79
1405,37.55224739861111,126.88027672027778,-49.54
1406,37.55217933666666,126.88049126833333,-53.21
1407,37.55212829,126.8807272711111,-52.45
1408,37.55207724333333,126.8809632736111,-51.53
1409,37.55200918083333,126.88122073055555,-53.69
1410,37.551941118888884,126.88147818777777,-52.69
1411,37.55180499444444,126.8819716486111,-54.78
1412,37.551651854166664,126.88246510833332,-54.05
1413,37.55146468305555,126.88293711333333,-49.64
1414,37.551260496388885,126.8833876638889,-48.04
1415,37.55102227861111,126.88379530472223,-51.25
1416,37.55078406083333,126.88416003611111,-52.4
1417,37.550528827499996,126.88452476722223,-50.87
1418,37.55029060972222,126.88484658916667,-52.61
1419,37.5500694075,126.88516841083334,-53.33
1420,37.54984820472222,126.88544732305556,-53.61
1421,37.549627003055555,126.88574769,-52.74
1422,37.549405800555554,126.88604805694445,-52.0
1423,37.549184598888885,126.88634842361112,-47.71
1424,37.54898041194444,126.88664879083333,-49.28
1425,37.54875920944444,126.88697061250001,-50.18
1426,37.54855502222222,126.88731388916668,-53.92
1427,37.548316805,126.88772152972223,-55.02
1428,37.54819769638889,126.88793607777778,-53.05
1429,37.54797649388889,126.88836517333334,-47.44
1430,37.54773827555555,126.88877281388889,-47.09
1431,37.547500058333334,126.88913754555556,-52.12
1432,37.54722780972222,126.88943791222223,-52.57
1433,37.54692152972222,126.88971682444445,-52.65
1434,37.54675137416667,126.88982409861111,-53.89
1435,37.54658121861111,126.8899313725,-50.55
1436,37.54639404722222,126.89003864666667,-48.76
1437,37.546206875833334,126.89014592000001,-50.05
1438,37.546036720277776,126.89025319416668,-46.43
1439,37.54584954888889,126.89033901333335,-46.11
1440,37.545662377777774,126.89044628722223,-50.91
1441,37.545305051666666,126.89066083472223,-47.93
1442,37.544947725,126.89087538305556,-48.71
1443,37.54460741361111,126.891154295,-52.65
1444,37.54430113361111,126.89145466222223,-53.44
1445,37.54399485388889,126.89184084777779,-52.93
1446,37.54372260416667,126.89224848861112,-53.3
1447,37.54348438694444,126.89267758472224,-49.19
1448,37.54324616861111,126.89314959000001,-47.04
1449,37.54300795138889,126.89360014055556,-47.24
1450,37.54275271722222,126.89409360027778,-50.28
1451,37.542514499999996,126.89456560555556,-49.09
1452,37.542276281666666,126.89501615638889,-51.95
1453,37.54203806388889,126.89546670583334,-52.16
1454,37.54178283111111,126.89587434666667,-45.86
1455,37.541663721944445,126.89608889472223,-47.89
1456,37.54154461333333,126.89628198833334,-46.44
1457,37.54142550416667,126.89647508083334,-46.0
1458,37.54130639555555,126.89666817444446,-48.57
1459,37.54118728638889,126.8968398125,-47.2
1460,37.540932053055556,126.89720454333334,-42.28
1461,37.54071085083333,126.89756927500001,-50.49
1462,37.54048964861111,126.89786964194445,-48.98
1463,37.54028546166666,126.89817000916668,-48.63
1464,37.54008127527778,126.89849183083334,-46.09
1465,37.539894103888884,126.89883510694445,-46.57
1466,37.5396899175,126.89917838305556,-50.91
1467,37.53951976194444,126.89947875027778,-51.37
1468,37.53940065277778,126.89971475277778,-51.77
1469,37.53929855916667,126.89988639083334,-52.44
1470,37.53919646638889,126.90005802972223,-52.43
1471,37.539145419444445,126.90022966777778,-48.61
1472,37.539043326388885,126.90042276083334,-47.0
1473,37.53889018583333,126.90072312777778,-42.66
1474,37.53878809305555,126.90089476611112,-47.34
1475,37.53866898388889,126.90106640444445,-50.29
1476,37.53851584388889,126.90121658777778,-49.36
1477,37.53837971944444,126.9013667713889,-53.02
1478,37.53815851694444,126.90162422861111,-53.5
1479,37.5380223925,126.90177441222222,-50.8
1480,37.537852236944445,126.90194605055557,-50.85
1481,37.53764805055555,126.90218205305555,-53.56
1482,37.537477894999995,126.90237514611111,-51.45
1483,37.53734177027778,126.90250387472223,-52.76
1484,37.53720564611111,126.90267551305556,-51.6
1485,37.53706952138889,126.90286860611111,-51.11
1486,37.536967428055554,126.90304024444445,-50.63
1487,37.53686533472222,126.90321188277778,-46.96
1488,37.53676324138889,126.90340497583334,-51.76
1489,37.536627116944445,126.90368388777779,-39.96
1490,37.53647397694444,126.9039628,-48.58
1491,37.5363378525,126.90428462166668,-46.01
1492,37.53620172805555,126.90458498861112,-47.55
1493,37.53604858805555,126.90488535555556,-48.06
1494,37.535895448055555,126.90520717722222,-51.17
1495,37.53570827694444,126.90555045388889,-49.97
1496,37.53552110555555,126.90589373055556,-51.05
1497,37.53531691916667,126.90623700666667,-46.34
1498,37.53502765444444,126.9066875575,-49.69
1499,37.53480645222222,126.90698792416667,-48.79
1500,37.534670327777775,126.90715956277778,-50.9
1501,37.53453420333333,126.90733120083334,-50.83
1502,37.534381063333335,126.90750283916667,-50.3
1503,37.534210907777776,126.90767447750001,-51.68
1504,37.53404075222222,126.90784611555556,-52.0
1505,37.53387059666667,126.9080177538889,-50.67
1506,37.53368342555555,126.90818939222223,-46.35
1507,37.53347923888889,126.90833957555556,-50.88
1508,37.53307086527778,126.90863994222222,-47.73
1509,37.53262846111111,126.90891885444445,-45.33
1510,37.53216904111111,126.90915485694445,-47.46
1511,37.53172663694444,126.90934795055556,-49.41
1512,37.53133527861111,126.90949813416667,-45.99
1513,37.530977951666664,126.90960540777779,-49.57
1514,37.530637640555554,126.90966977222223,-48.97
1515,37.53033136055556,126.90973413666667,-51.56
1516,37.53009314333333,126.90979850027779,-49.91
1517,37.52988895638889,126.90984141027778,-45.78
1518,37.529735816388886,126.90984141027778,-43.98
1519,37.52958267638889,126.90960540777779,-48.01
1520,37.52976984777778,126.90947667861111,-50.05
1521,37.52994000333333,126.90943376972223,-51.38
1522,37.53011015888889,126.909369405,-52.92
1523,37.530297329166665,126.909326495,-52.56
1524,37.530518531666665,126.90926213166668,-52.73
1525,37.53077376472222,126.90917631250001,-52.85
1526,37.53106303,126.90906903805556,-53.06
1527,37.53131826305555,126.90898321888889,-52.81
1528,37.531573495833335,126.9088974,-53.75
1529,37.53186276111111,126.90874721638889,-51.38
1530,37.532152025555554,126.90859703277778,-52.78
1531,37.53247532111111,126.90838248527778,-51.45
1532,37.532815632222224,126.9081250275,-50.78
1533,37.53313892777778,126.90786757055557,-48.77
1534,37.533445207777774,126.90758865833334,-46.03
1535,37.53375148777778,126.90726683666668,-49.12
1536,37.53402373666666,126.90692356000001,-50.38
1537,37.53417687666666,126.90675192138889,-50.27
1538,37.53431300111111,126.90658028333334,-49.35
1539,37.53446614111111,126.90643009972223,-51.46
1540,37.534721374444445,126.90610827805556,-50.77
1541,37.53495959222222,126.90580791111111,-50.64
1542,37.53516377888889,126.90550754444445,-49.9
1543,37.53533393472222,126.90516426777778,-49.64
1544,37.535504089999996,126.90477808166668,-50.9
1545,37.53558916805555,126.90456353388889,-50.58
1546,37.53565723027778,126.90437044083333,-50.15
1547,37.5357252925,126.90417734777779,-50.29
1548,37.53581037027777,126.90398425472223,-49.61
1549,37.53587843222222,126.90379116166667,-47.55
1550,37.53594649472222,126.90361952361111,-49.36
1551,37.536014556944444,126.90342643055556,-51.36
1552,37.53609963472222,126.90325479222223,-48.29
1553,37.53620172805555,126.9030831538889,-49.35
1554,37.53640591472222,126.90276133222223,-51.16
1555,37.53661010138889,126.90246096527778,-48.82
1556,37.53683130361111,126.90218205305555,-51.9
1557,37.53705250583333,126.90190314083334,-52.14
1558,37.53727370805555,126.90166713833334,-51.5
1559,37.537477894999995,126.90143113583333,-51.55
1560,37.53766506583333,126.90119513305557,-49.31
1561,37.537852236944445,126.90098058527778,-48.06
1562,37.53805642388889,126.9007660375,-48.6
1563,37.53822657944444,126.90057294444445,-49.89
1564,37.538362703888886,126.90042276083334,-47.11
1565,37.53856689027778,126.90031548694445,-52.08
1566,37.53877107722222,126.90033694194445,-48.91
1567,37.53892421722222,126.90042276083334,-52.05
1568,37.539145419444445,126.90055148972223,-52.17
1569,37.53928154416666,126.90065876361112,-50.55
